S7ivv5O0beH3U9cV3cRD_Q,Jujube Tree,35-02 30th Ave,"{'latitude': 40.76512, 'longitude': -73.91821}",383,4.5,11103
dyFvVNDumWZgXtV3GlK8vw,Link Thai,756 Grand St,"{'latitude': 40.71163, 'longitude': -73.94281}",56,4.5,11211
dpCSDy9uefOEcY44FHss2Q,Hyo Dong Gak,51 W 35th St,"{'latitude': 40.7501219, 'longitude': -73.9862269}",411,3.5,10001
dqjko5ndMGayALuhwq3ghQ,Thailicious,71 Clinton St,"{'latitude': 40.71927, 'longitude': -73.98509}",111,4.5,10002
Zx44jCgDv1TwKMGzcXajIQ,Taste Good Malaysian Cuisine,82-18 45th Ave,"{'latitude': 40.7417090264307, 'longitude': -73.8821911811829}",702,4.0,11373
k34VgKhpuIRPEr8vKSMwjA,Chung Chun Kitchen,338 Myrtle Ave,"{'latitude': 40.69314, 'longitude': -73.973}",25,3.5,11205
rD8O-18k5mZcg2a1IIqklA,Baguette Delite,381 Old Post Rd,"{'latitude': 40.5138422744721, 'longitude': -74.3844341767653}",480,4.5,08817
pq7EMUOLCbQdKQ7PWL2bZA,Num Pang Kitchen,133 West 38th St,"{'latitude': 40.752822411185, 'longitude': -73.9870070646821}",53,4.0,10018
Q_rT0lwuW8rJ6kGBYxPWkw,Asea Fusion,4120 8th Ave,"{'latitude': 40.64588, 'longitude': -73.99915}",264,4.0,11232
dDXtga5Kgo5B1twdezcZJA,Auntie Guan's Kitchen 108,108 W 14th St,"{'latitude': 40.7377213477598, 'longitude': -73.9974148512518}",343,3.5,10011
rhWaFGReGsmyWAojvGWQlQ,PaPa Thai Cuisine,2115 Frederick Douglass Blvd,"{'latitude': 40.80346, 'longitude': -73.95647}",68,3.5,10026
3GMHPnrkFAcqffw3T7JSdQ,Kitchen 79,37-70 79th St,"{'latitude': 40.747551, 'longitude': -73.8868866}",623,4.5,11372
XgiG7K7ubHsj2JJ-c2sXnw,Thai Diner,186 Mott St,"{'latitude': 40.720714, 'longitude': -73.9956057}",61,4.0,10012
pNeBjEYCmI9gS-GcwRc4Ew,Mulberry & Vine,55 Prospect St,"{'latitude': 40.700767, 'longitude': -73.988551}",31,4.0,11201
v2dtG37r1ThqtfEfiFsAUg,Shanghai Mong,30 W 32nd St,"{'latitude': 40.7476119995117, 'longitude': -73.9871597290039}",541,3.0,10001
rCtsqHtOAOjZ7EUQDFRSbA,Pinto Garden,117 W 10th St,"{'latitude': 40.734882, 'longitude': -73.9994844}",244,4.0,10011
va0wfKQyDzvOyXvX4pzm6w,Little Saigon Cuisine,25309 Northern Blvd,"{'latitude': 40.77102, 'longitude': -73.73559}",114,3.5,11362
SoBdWOxymmY5yKANn63UWw,Ozu,78 Clark St,"{'latitude': 40.6974732130766, 'longitude': -73.9932652562857}",260,4.0,11201
vQ2MwpkjcrF7uxs87oMeyw,Noona Noodles,11 W 32nd St,"{'latitude': 40.74761, 'longitude': -73.98631}",45,4.0,10001
xscOfj1dMkEKvhrRruLpIg,Quantum Leap,226 Thompson St,"{'latitude': 40.729212, 'longitude': -73.9988513}",660,4.0,10012
KHdYPT0jUnUGdHGaY73mxg,Sukhumvit 51,224 E 51st St,"{'latitude': 40.7559139831703, 'longitude': -73.9693867939228}",748,4.0,10022
-Exv1AEsaKU6Cdb2TO_ZUg,The Lobster Club,98 E 53rd St,"{'latitude': 40.758301, 'longitude': -73.971868}",95,4.0,10022
VTNMeipIiyRRenXcRBedpg,HK Food Court 香港美食城,8202 45th Ave,"{'latitude': 40.7414872, 'longitude': -73.8827301}",99,4.0,11373
1YGpTYD8xIuUpK_beMhzSw,The Rice Noodle,190 Bleecker St,"{'latitude': 40.729087, 'longitude': -74.001525}",144,4.0,10012
CDa0GJZDMPcjvhbx7RbG5Q,Senn Thai Comfort Food,452 Amsterdam Ave,"{'latitude': 40.7849945637664, 'longitude': -73.9770103128512}",283,4.0,10024
J9UA6rzI5WW_cDGjwDnF5g,Tsurutontan Udon Noodle Brasserie,21 E 16th St,"{'latitude': 40.73678, 'longitude': -73.9910699}",1864,4.0,10003
23NSOmpzzrJTfWmYk8Lp4A,Lovely Day,196 Elizabeth St,"{'latitude': 40.721774, 'longitude': -73.994275}",355,3.5,10012
bvuPipiMPe5FURKZh06Zxg,Tea and Milk,32-02 34th Ave,"{'latitude': 40.75904, 'longitude': -73.92631}",410,4.5,11106
liZmIO0FqZwslLJfLDkfgw,Wayla,100 Forsyth St,"{'latitude': 40.7183, 'longitude': -73.9926038}",278,4.5,10002
09y5uyX7z41mjoA9fVF1bQ,Tang Restaurant,196-50 Northern Blvd,"{'latitude': 40.75744, 'longitude': -73.78383}",650,4.0,11358
HyENSD29rcF_5iSFakhMSw,Song,295 5th Ave,"{'latitude': 40.6735, 'longitude': -73.9825199}",1071,3.5,11215
9K8VhYvIA26AFMQY8S1soQ,M Noodle Shop,549 Metropolitan Ave,"{'latitude': 40.714257, 'longitude': -73.950646}",361,3.0,11211
-n5zd4kpmJdqKzvar-5v8g,Gogi Grill - Hoboken,79 Hudson St,"{'latitude': 40.7362061117704, 'longitude': -74.0300041437149}",224,4.0,07030
iQb9J6XGUxNHEwK7aptAYQ,Sous Vide Kitchen - A Virtual Food Hall,119 E 23rd St,"{'latitude': 40.73995, 'longitude': -73.98538}",36,3.5,10010
tVB11pOiDhPWlt_o6ylMNg,Enthaice Thai Kitchen,33-20 31st Ave,"{'latitude': 40.7630889337809, 'longitude': -73.9213237166405}",690,4.0,11106
c7z96m0UdMkJRhlz0Ht5XQ,Siri Thai,641 10th Ave,"{'latitude': 40.7618590612994, 'longitude': -73.9940920472145}",212,4.0,10036
vm4fi1M_fxqIdIkHAgtBaQ,Thai Direct Bowls,131 Avenue A,"{'latitude': 40.72688, 'longitude': -73.98311}",51,4.0,10009
wfhMIiMh2A2psCGONOVSlg,Han Dynasty,90 3rd Ave,"{'latitude': 40.732072, 'longitude': -73.988074}",1245,4.0,10003
6k-EK419_wagYvXgEFTZNA,Big Bowls Little Plates,700 Plaza Dr,"{'latitude': 40.78538, 'longitude': -74.04539}",48,4.0,07094
-5npn9NRmOun7VUVLZpjyw,Eat Gai,88 Essex St,"{'latitude': 40.7180351, 'longitude': -73.9882738}",63,4.0,10002
3V3vPcAMloLwpKg13Z5kAQ,PokéBowl Station,2037 86th St,"{'latitude': 40.60413, 'longitude': -73.99715}",119,4.0,11214
xq0cX_DgxiJMXwhmEl9kUA,Café China,13 E 37th St,"{'latitude': 40.7499225208569, 'longitude': -73.9819464127197}",1640,4.0,10016
pSAAr8srYYt4SUQP4r0Bhw,Luanne's Wild Ginger,235 Dekalb Ave,"{'latitude': 40.6896, 'longitude': -73.96982}",75,4.5,11205
z1OgXX3L9Ipl2mu-Hf4ADw,VIV,717 9th Ave,"{'latitude': 40.76277, 'longitude': -73.98969}",883,4.0,10019
pSSajdYNKTyAGV8-fk7fWQ,Joya,215 Ct St,"{'latitude': 40.6866607666016, 'longitude': -73.9934997558594}",1315,3.5,11201
VpInBiE272MaN1Hi0DA-Zw,Sachi Asian Bistro,713 2nd Ave,"{'latitude': 40.7478, 'longitude': -73.97406}",214,4.0,10016
2rjcqpDzCIHh1cyNFSh-4w,Asian Bowl,101-11 Queens Blvd,"{'latitude': 40.7266343214028, 'longitude': -73.8522079552807}",186,3.5,11375
sinDhwX8Egru_3FCI7bhkw,Laut,15 E 17th St,"{'latitude': 40.73756, 'longitude': -73.9911}",1223,3.5,10003
QDApjjZAPxFvvbll86NMTA,Hak Box,88 E Broadway,"{'latitude': 40.714, 'longitude': -73.99439}",62,4.0,10002
RABCwRzA1YCSpIWuk9LgqA,Urban Vegan Kitchen,41 Carmine St,"{'latitude': 40.7302, 'longitude': -74.00368}",472,4.0,10014
f7jZvRH-h76F4emzvKytaQ,Tuk Tuk,4906 Vernon Blvd,"{'latitude': 40.743232, 'longitude': -73.954254}",692,4.0,11101
rLa-9Tt1LDfpB78mhHuXZw,698 Cafe,39-07 Prince St,"{'latitude': 40.759308275177, 'longitude': -73.8322134683128}",49,4.0,11354
6tASYtO9zOrXr8-LPnAToQ,Zest Szechuan,45 W 39th St,"{'latitude': 40.75274, 'longitude': -73.98445}",590,4.0,10018
A_GbgtUSyGWpihHZOqMdwQ,Little Basil,153 E 26th St,"{'latitude': 40.741014, 'longitude': -73.982259}",503,4.0,10010
ye-TSU-mu1Gd5TAJOpI5Mg,Lichee Nut,162 Montague St,"{'latitude': 40.694149, 'longitude': -73.9928131}",268,3.0,11201
CgYWuNH0UHd5vp2vGgKflw,wagamama - murray hill,605 3rd Ave,"{'latitude': 40.74909, 'longitude': -73.9754}",286,4.0,10158
LoqCSNT5e7pLv_ZC3bjqxw,Pho Cup,25 Kent Ave,"{'latitude': 40.7232354, 'longitude': -73.9583513}",1,3.0,11249
yA29ur97O7B6kYr1g5IoAw,Aroy Dee Thai Kitchen,20 John St,"{'latitude': 40.7096786, 'longitude': -74.0089569}",399,3.5,10038
BF6pY829iPBERt15CG1g3w,At Nine Restaurant & Bar,592 9th Ave,"{'latitude': 40.758697, 'longitude': -73.992064}",492,4.0,10036
3ik-lT8Pu7PAc_04af1J0w,Ginger Root Vegan,1164 1st Ave,"{'latitude': 40.7624720969574, 'longitude': -73.9595977571168}",127,4.5,10065
5wm-lMz4NP4atf6zAjGf1g,Big D's Grub Truck,,"{'latitude': 40.703099, 'longitude': -73.9866598}",1,4.0,11201
OOoua3Q6PfqtImv3DjdcWw,Parlay,4024 8th Ave,"{'latitude': 40.6464, 'longitude': -73.99862}",406,4.5,11232
98URsYAwTfXRPP5e1ONPug,Maya Congee Cafe,563 Gates Ave,"{'latitude': 40.68719, 'longitude': -73.944167}",102,4.5,11221
7DnZWIn1Dcsvq-_pIXXFZQ,Hortus NYC,271 5th Ave,"{'latitude': 40.745481, 'longitude': -73.986518}",198,4.5,10016
T7XGQO2ykMfQf7HYscfv6w,Crave Home Kitchen,540 Durie Ave,"{'latitude': 40.972481, 'longitude': -73.961821}",31,4.5,07624
-FSwYW_xV__5KHTIc56B0Q,Rice K,29-21 23rd Ave,"{'latitude': 40.774743, 'longitude': -73.913172}",95,3.5,11105
yQiII2hHgV5aEMtIA2VG0Q,Chai Thai Kitchen - Midtown,930 8th Ave,"{'latitude': 40.76541, 'longitude': -73.98352}",574,3.5,10019
z4MumU_OUun7YHOJdZEqQg,Malaysia Beef Jerky,95A Elizabeth St,"{'latitude': 40.718521, 'longitude': -73.996078}",298,4.5,10013
Wq9cARVEwOmoqfg41mNRNg,Noree Thai Bazaar,274 Grand St,"{'latitude': 40.7178949956625, 'longitude': -73.9928582310677}",176,4.0,10002
kiKUF11kNgEnM__P11nrig,Tea Cup Cafe,76-23 Woodside Ave,"{'latitude': 40.7440056330087, 'longitude': -73.8885498046875}",122,4.0,11377
zENn0_yDJEdLoHyivXb2xw,Black Thai,81-16 Northern Blvd,"{'latitude': 40.7553269, 'longitude': -73.8860092}",281,4.0,11372
yEHZiUgIihoSg6quQHcgmA,Jin Jin Hong Kong Cafe,6224 18th Ave,"{'latitude': 40.620528, 'longitude': -73.989131}",242,3.5,11204
aeZOg5kehkVOoLBCFEqsxQ,Bamboo Bites,87 Ludlow St,"{'latitude': 40.71835, 'longitude': -73.9895}",1,5.0,10002
gQ6DNeLNWQV-zwWyuFeBpg,No. 1 Chinese Restaurant,10 S William St,"{'latitude': 40.7046671846472, 'longitude': -74.0105490435282}",155,3.0,10004
UO4kyXfdQIlAhM-TRgM9cw,Look By Plant Love House,622 Washington Ave,"{'latitude': 40.679893, 'longitude': -73.964447}",322,4.0,11238
LpSjWO4ZU6rbxGUetRp1mA,King Dumplings,74 Hester St,"{'latitude': 40.71605, 'longitude': -73.99169}",99,4.0,10002
jc_XQPbSCwMHsXLfinXA6A,Prince & I,80 Wayne St,"{'latitude': 40.7198, 'longitude': -74.04576}",438,4.5,07302
D65eObUbArHu6UiQsUasgw,HinoMaru Ramen,33-18 Ditmars Blvd,"{'latitude': 40.774889916651, 'longitude': -73.9092001318932}",890,4.0,11105
cxtg17yy1YFt8gHRckUQcw,Num Pang Kitchen,140 E 41st St,"{'latitude': 40.7503831245874, 'longitude': -73.9761078759491}",1121,4.0,10017
oNN202L_XcNM-tuDHlgkfg,Boon Chu Thai Place,83-18 Broadway,"{'latitude': 40.740638, 'longitude': -73.879645}",310,4.0,11373
JzD9nfJWHwnG-2Wk87muHg,Qi,698 9th Ave,"{'latitude': 40.762, 'longitude': -73.98961}",1220,3.5,10036
jwKPVep2qZYBUA6SLLQPvg,Legend 72,127 W 72nd St,"{'latitude': 40.77796, 'longitude': -73.9796901}",239,3.5,10023
DyC5HxYK8E09N2Hb-6WyGQ,ChopStix Sheepshead Bay,3790 Nostrand Ave,"{'latitude': 40.59116, 'longitude': -73.9403}",283,3.5,11235
4M-nT45SdA119-lcJg9c9A,Sabay Thai Restaurant,75-19 Broadway,"{'latitude': 40.746098, 'longitude': -73.890055}",128,4.0,11373
wyjtGsW5NeVDknGQWnIPAQ,wagamama - midtown,100 W 55th St,"{'latitude': 40.7629, 'longitude': -73.9781574}",33,4.0,10019
iF1wqaFU-JgElX1lCGda6A,Ama Coffee,6047 Myrtle Ave,"{'latitude': 40.7007287451446, 'longitude': -73.8967115414127}",58,4.5,11385
AeNU0DYNtYDVPGnWAIh-0Q,Wok To Walk,570 8th Ave,"{'latitude': 40.7547179, 'longitude': -73.991281}",396,3.5,10018
eIuYZaxO3RiVq-Mkb6jhtw,Pho 89 Restaurant,89 E Broadway Frnt,"{'latitude': 40.71365, 'longitude': -73.99372}",17,2.0,10002
9DceMTrjyVqBgQRqgR6GWw,Red Bamboo,140 W 4th St,"{'latitude': 40.7313183707867, 'longitude': -74.0003546456233}",1710,4.0,10012
LjBKkUSpMwrpo99hXgtHYw,Franchia Vegan Cafe,12 Park Ave,"{'latitude': 40.7474712051298, 'longitude': -73.9812423408763}",926,4.0,10016
Tjo8JXQzoBwvw_QYicejiw,Ding Food Market,241 Harrison Ave,"{'latitude': 40.7461823757412, 'longitude': -74.1584174860186}",70,5.0,07029
krx3qFc0QFRqLL3fyscJSQ,Cachapas y mas,107 Dyckman St,"{'latitude': 40.862244, 'longitude': -73.92475}",355,4.0,10040
OvdCm3j_5HzItolfvwrEUA,Lilli & Loo,792 Lexington Ave,"{'latitude': 40.763858, 'longitude': -73.967269}",402,3.5,10065
NXZFu7KHBrG02gzYneY5Xg,Ugly Kitchen,103 1st Ave,"{'latitude': 40.7266856651479, 'longitude': -73.9862178981476}",619,4.0,10003
97q5nUQTuBo_h00XCxna2A,Tasty Hand-Pulled Noodles,1 Doyers St,"{'latitude': 40.7142, 'longitude': -73.99787}",1602,4.0,10013
I_Va7AZSHpEwX75S-3hHLQ,Noodle Fun,1744 1st Ave,"{'latitude': 40.7795333862305, 'longitude': -73.9470367431641}",150,4.0,10128
2VpurA2lb-q90nmALklNcA,Perry St,176 Perry St,"{'latitude': 40.73442, 'longitude': -74.00971}",943,4.0,10014
YVfmHNQMFwOiS52niAQajA,Surreal Creamery,538 2nd Ave,"{'latitude': 40.742016, 'longitude': -73.977582}",115,4.5,10016
EYpS39ad-GfC5l2F7PwZig,Jade Asian Bistro,331 New Dorp Ln,"{'latitude': 40.571574, 'longitude': -74.1113}",194,4.0,10306
FXhSEZfIqjMZh4hR0_8jMQ,China Xiang 中国湘,360 W 42nd Street,"{'latitude': 40.7582902125633, 'longitude': -73.9925113993899}",482,4.0,10036
R7EGjHWw0tNheY6-ahH8fQ,Tuome,536 E 5th St,"{'latitude': 40.72412482724, 'longitude': -73.9828906263924}",503,4.5,10009
cCqnycFCGIEiJJm3-A_BTg,Wich-One,529 Anderson Ave,"{'latitude': 40.82267, 'longitude': -73.99023}",154,4.5,07010
LQ8ITaZIbaiQ8pHPOx5i6w,SkyIce Sweet & Savory,63 5th Ave,"{'latitude': 40.6806411743164, 'longitude': -73.9772872924805}",750,4.0,11217
S0Qydvh12n5E_uodsLa8eA,Co Co Lin Vegetarian House,64-19 Fresh Pond Rd,"{'latitude': 40.70989, 'longitude': -73.89871}",260,4.0,11385
N0cfNApqwrPEqXgcf3NWmg,Bonchon 32nd st,325 5th Ave,"{'latitude': 40.74753, 'longitude': -73.98498}",1187,3.5,10016
4hukJNoy9F2ILYJZWl4Xlw,Set LES,127 Ludlow St,"{'latitude': 40.7198495417833, 'longitude': -73.9885318279266}",457,4.0,10002
jhFqmhHRDf7TZcITsKntJA,Plump Dumpling,174 2nd Ave,"{'latitude': 40.730397, 'longitude': -73.9861}",250,2.5,10003
G_C-murI79nWDtR10h14XA,Frenasia,16335 Crossbay Blvd,"{'latitude': 40.651392, 'longitude': -73.837518}",237,3.5,11414
ZlUU_DPlJTBLyUpBL2niKw,Luscious Thai,1099 1st Ave,"{'latitude': 40.76047, 'longitude': -73.96157}",230,3.5,10065
BEuZGvNlbM4tXq7YICyM6w,LuAnne's Wild Ginger All-Asian Vegan,380 Broome St,"{'latitude': 40.7204631, 'longitude': -73.9964956}",647,4.0,10013
jWuUibgnTGsJibOrr6UUSw,Haidilao Hotpot,138-23 39th Ave,"{'latitude': 40.76099, 'longitude': -73.827853}",887,4.5,11354
T8WfkzuVi96qCpj1tWjlxw,Spice,39 E 13th St,"{'latitude': 40.7345, 'longitude': -73.9919}",1550,3.5,10003
hnBgmEQsJgRhY3VvWnwkfA,The Green Papaya,110 Kinderkamack Rd,"{'latitude': 40.91157, 'longitude': -74.03576}",388,4.0,07661
T1kO6d-QY9i3f4D_yNsU6Q,Jibarito Shack,1024 Balcom Ave,"{'latitude': 40.8289898, 'longitude': -73.8326779}",1,5.0,10465
0VGn3bLaUG7lhM5WwkMTCA,Bangkok City Thai Restaurant,335 Washington St,"{'latitude': 40.74106, 'longitude': -74.02956}",168,3.0,07030
4WyXnioHqTIcaFFN_TS1Vw,Ling Long Xuan Restaurant,586 Newark Ave,"{'latitude': 40.73237, 'longitude': -74.0569}",151,4.0,07306
EGUPGM2TuwMMFi3vifYEVA,Ginger House,310 Ditmas Ave,"{'latitude': 40.6357, 'longitude': -73.97555}",137,4.0,11218
Iqq4qDMOllbq5VWUy2jsug,Hawaii Poke Bowl,1430 Richmond Ave,"{'latitude': 40.6133250651476, 'longitude': -74.158935919404}",132,4.5,10314
-YazuZbXAM_NOny8LpLQpQ,BKNY Thai Restaurant,47-11 Francis Lewis Blvd,"{'latitude': 40.7530184239866, 'longitude': -73.780074009384}",1299,4.0,11361
OPSCHpuBSthP7UwnMm0GSA,Spice,975 Amsterdam Ave,"{'latitude': 40.8016123540962, 'longitude': -73.964790176728}",190,3.5,10025
nAcVK-Y1_ojsRF_04o-x-A,Yin Ji Chang Fen Rice Roll,91 Bayard St,"{'latitude': 40.71583, 'longitude': -73.999336}",210,4.0,10013
hSiTqxKKgvQSI5x5VdMjoQ,Top Thai - Brooklyn,8510 4th Ave,"{'latitude': 40.62325, 'longitude': -74.02838}",305,3.5,11209
kXuubLd6s3GidpqU3psPdw,Chao Thai,8503 Whitney Ave,"{'latitude': 40.7414656, 'longitude': -73.8801273}",375,4.0,11373
lQ8Fzgji9qmgRXkFcvAsVQ,Chong Qing Xiao Mian,796 9th Ave,"{'latitude': 40.76513, 'longitude': -73.98753}",309,4.0,10019
dnCRiUZWgu5ZI4Q-Z-az6Q,Thai Diva Cuisine,45-53 46th St,"{'latitude': 40.7414512, 'longitude': -73.9190131}",137,4.0,11377
Lbs8QBRN1U7IYBo5Mcv-RQ,88 Lan Zhou Handmade Noodle,40 Bowery St,"{'latitude': 40.715504, 'longitude': -73.996752}",1838,4.0,10013
U5dCWjAxrvLLMH1ErpGfvw,A-jiao,1817 2nd Ave,"{'latitude': 40.783159, 'longitude': -73.948244}",130,3.5,10128
x5HLJVEOYF-cCmGEZFu9yA,The Candle Cafe,1307 3rd Ave,"{'latitude': 40.771434, 'longitude': -73.959146}",915,4.0,10021
XsElXaLxUPKquI78poB8yw,Maison Pickle,2315 Broadway,"{'latitude': 40.7870473, 'longitude': -73.9781361}",1004,4.0,10024
0CjK3esfpFcxIopebzjFxA,Joe's Shanghai,46 Bowery St,"{'latitude': 40.7156608, 'longitude': -73.9967012}",6218,4.0,10013
ePVlFbTzdVQFWie__kdplg,Main Noodle House,1011 6th Ave,"{'latitude': 40.752143, 'longitude': -73.986396}",412,3.5,10018
Hmp0s3u_s-aj-7sWe0YkJA,Viet Sandwich Cart,3 Pearl St,"{'latitude': 40.7032747, 'longitude': -74.0140795}",1,4.0,10004
QVWmn5jmy_TPmg0G71Dk5g,Sea,114 N 6th St,"{'latitude': 40.71807, 'longitude': -73.960044}",3118,3.5,11211
qtRPV9YANKcXU3OzcUUokw,River Thai Food,24 Hilliard Ave,"{'latitude': 40.826372, 'longitude': -73.975091}",210,3.5,07020
Zz4UZSodpCcfIUGO7XYl4A,Culture Tea Bar,3111 Broadway,"{'latitude': 40.81293, 'longitude': -73.96064}",109,4.0,10027
-jYxfK6Q1k84uUCag83Fqg,Num Pang Kitchen,28 E 12th St,"{'latitude': 40.73396, 'longitude': -73.99312}",1398,4.0,10003
YzyHW3w0HUyaG8EvplNT1A,Liu's Shanghai,1869 Bath Ave,"{'latitude': 40.6026411895768, 'longitude': -74.0038766549142}",378,4.5,11214
qFZuYdXy57_ydnsEFdfOxA,Hou Yi Hot Pot,97 2nd Ave,"{'latitude': 40.727291, 'longitude': -73.988921}",206,4.0,10003
mAQ1zH-aDmG26LzKq7kbow,Asian Grill,20 Rte 17 N,"{'latitude': 40.831270012763, 'longitude': -74.0891549110184}",184,3.5,07073
DfhA99mQQZnoO7r71BSpdA,Pho Seng,174 2nd Ave,"{'latitude': 40.7304, 'longitude': -73.9860999}",21,2.0,10003
3nvwvbbkJN2Cyp1VUuG6rA,Daesung Korean Noodle,45-04 162nd St,"{'latitude': 40.75616, 'longitude': -73.80484}",293,4.5,11358
XnBKN38V-V-ErN0g-0eCTw,Penang Malaysian & Thai Cuisine,200 Route 10 W,"{'latitude': 40.8093879, 'longitude': -74.3753335}",400,4.0,07936
TemMTqYoDJ53doNF-PCKZA,Cafe Kashkar,1141 Brighton Beach Ave,"{'latitude': 40.5778011, 'longitude': -73.9557381}",257,4.0,11235
1Fe4lCiMPNVhoEyjg92frA,Kati Thai Cuisine,347 E 14th St,"{'latitude': 40.7318077087402, 'longitude': -73.98291015625}",246,4.0,10003
e1r5NNXmsCX7XGhJYzZtJA,Spring Garden,4710 Ave N,"{'latitude': 40.61867, 'longitude': -73.92938}",24,3.0,11234
ZGKdgFAGOL6NOPXPrBkhzA,Myrtle Thai,438 Myrtle Ave,"{'latitude': 40.69308, 'longitude': -73.96814}",171,3.5,11205
-Rat_jVuOv_HTYjHqooGzw,Malay Restaurant,13517 40th Rd,"{'latitude': 40.7588141532412, 'longitude': -73.8303136825562}",306,4.0,11354
D2l6XG53ORM_wQg7c6dsAQ,Bāng Bar,10 Columbus Cir,"{'latitude': 40.768462, 'longitude': -73.983082}",96,4.0,10023
gPId7ENK1ZA1qrNwI4z4UQ,Legend of Taste,2002 Utopia Pkwy,"{'latitude': 40.7794990539551, 'longitude': -73.7941589355469}",124,4.0,11357
414qtc1lNAI-HaJ-Gw9puA,Galanga,149 W 4th St,"{'latitude': 40.7316, 'longitude': -74.00049}",500,3.5,10012
3KlWyCJ2BikxwcEb0-O4Ww,Thai Cafe,925 Manhattan Ave,"{'latitude': 40.73104, 'longitude': -73.95456}",131,3.5,11222
bhW3w2nI4mxFuNWgSS_g1w,Nyonya,2322 86th St,"{'latitude': 40.60002, 'longitude': -73.99118}",423,2.5,11214
rKllAm0Hv6CCajmqbBy6nQ,Bangkok Center Grocery,104 Mosco St,"{'latitude': 40.714541, 'longitude': -73.99933}",125,4.5,10013
v5YA6gFdj1jwTpz0Kjpjqw,Krua,1764 1AVE,"{'latitude': 40.7780368755686, 'longitude': -73.9455220142999}",55,4.5,10128
6Ydx_lx6xQX16UQ0y0LjVg,Village Natural,46 Greenwich Ave,"{'latitude': 40.735622, 'longitude': -74.000244}",141,3.5,10011
LzyDj8z2CA03Jrs34L9Pgw,Spice,435 Amsterdam Ave,"{'latitude': 40.784263, 'longitude': -73.977252}",310,3.0,10024
7MHsrbJS4HCp2vIpMbEgtw,Boba Fix,250 Mott St,"{'latitude': 40.723368, 'longitude': -73.994479}",22,4.0,10012
bH6U8bze3zVTUBOPm913NQ,Dunhuang Lanzhou Beef Noodle,136-93 37th Ave,"{'latitude': 40.7624444092074, 'longitude': -73.8277914002538}",315,4.5,11354
1Knb-4wuDE_R72HQRKqTmw,WingK Boy Chicken,662 Passaic Ave,"{'latitude': 40.827258, 'longitude': -74.145901}",15,3.5,07110
NVcKEwdKGSSDnIAceebMpw,Abacky Fusion Cuisine,253 W 26th St,"{'latitude': 40.7471121804058, 'longitude': -73.996648862958}",28,3.5,10001
xt8AcJzq61ksZbMJ1o--7Q,Wasabi Thai,897 Broadway,"{'latitude': 40.67825, 'longitude': -74.10648}",106,4.5,07002
YIYetgfNE34G8JhQu98XQw,Ozen,760 Amsterdam Ave,"{'latitude': 40.7948819801249, 'longitude': -73.9700052707462}",191,3.0,10025
1ctLdRJjP9m5QdL7ruYAzA,Herbs Thai Bistro,251 E 45th St,"{'latitude': 40.75193, 'longitude': -73.97099}",190,3.5,10017
8ig0yf0003DAp4YOGTlbVg,Spicy Village,68 Forsyth St,"{'latitude': 40.71695, 'longitude': -73.99327}",663,4.0,10002
6EskvVuvoQVyJ1CcRonIBQ,Roc N Ramen,19 Anderson St,"{'latitude': 40.9109855646599, 'longitude': -73.7809076403087}",625,4.0,10801
s-AE4r6lzS1cZApxVZCFSg,Cloud 9 Crepes,434 Marcus Garvey Blvd,"{'latitude': 40.68188, 'longitude': -73.93797}",38,4.5,11216
iIcUpEOjMLuzAIfyY_vgYA,PappaRich Flushing,One Fulton Sq,"{'latitude': 40.759569, 'longitude': -73.832392}",637,3.5,11354
fRO4Fwe5uRAajMcTwLbVkA,Ayada Thai,7708 Woodside Ave,"{'latitude': 40.7433662414551, 'longitude': -73.8876037597656}",1197,4.0,11373
IhSVn0TaX8xXb3wcQ-fgcA,Vanessa's Dumpling House,118A Eldridge St,"{'latitude': 40.71839, 'longitude': -73.9917399}",2649,4.0,10002
Y0F5QFtfAFdQDSKMl8LDTQ,Kai Yang,345 Bloomfield Ave,"{'latitude': 40.81199, 'longitude': -74.21465}",145,4.5,07042
3Rah-cvFk79duFQ83voQ5A,99 Favor Taste,37 St Marks Pl,"{'latitude': 40.728833, 'longitude': -73.988094}",679,4.0,10003
ux6qiwZk--PBFFt2rdOChQ,Mamu Thai Noodle Truck,,"{'latitude': 40.6728638140736, 'longitude': -73.9634558981109}",33,4.0,
ePZjA9S2xD6ZKpTfaH3Irg,Gong Cha,156 Lawrence St,"{'latitude': 40.69147, 'longitude': -73.98643}",53,4.0,11201
kNOr6_g6QfBHdhf89j3g5w,Taiwan Pork Chop House,3 Doyers St,"{'latitude': 40.71424, 'longitude': -73.99799}",467,4.0,10013
XNkC1vJmLOI8NRR3Jl_vyQ,Amy Thai Bistro,545 Flatbush Ave,"{'latitude': 40.660748, 'longitude': -73.960415}",108,4.5,11225
vbL4Ef8zf4dmdR9Gyl5lkw,Taiwanese Gourmet,8402 Broadway,"{'latitude': 40.739713, 'longitude': -73.878766}",363,3.5,11373
2ds0ggRpf35-3UI3c4aBnw,SriPraPhai Thai Restaurant,280 Hillside Ave,"{'latitude': 40.75466, 'longitude': -73.65088}",507,3.5,11596
pepM7-yv4-jCT6S1nl6fPg,Asian Spicy Curry Pop-up,46 Mulberry St,"{'latitude': 40.715031, 'longitude': -73.99931}",140,4.5,10013
DY0y0KPwu8LnQteNB-uoAQ,Amaze,694 3rd Ave,"{'latitude': 40.7519302, 'longitude': -73.9739609}",267,3.0,10017
