Business_ID,Name,Address,Coordinates,Num_of_Reviews,Rating,Zip_Code
UNyGz06_7RendbswIyNYtA,Shu Han Ju,465 6th Ave,"{'latitude': 40.73558, 'longitude': -73.99843}",171,3.5,10011
tA_AoGEL_oGllbU2j77Shw,Tiny Shanghai,122 Mulberry St,"{'latitude': 40.71781, 'longitude': -73.99795}",271,4.0,10013
Xnq40so4duth8y2ItGXFwA,Lucky Chance,395 Remsen Ave,"{'latitude': 40.656025, 'longitude': -73.923143}",1,5.0,11212
mDajKjZjRN4tVGEJFOgF9w,Wok 88,1570 3rd Ave,"{'latitude': 40.78042, 'longitude': -73.95322}",290,3.5,10128
hNLfVfnhexy7qegeYY6tkQ,Panda Chinese Restaurant,73-03 Yellowstone Blvd,"{'latitude': 40.717395, 'longitude': -73.8569718}",54,3.5,11375
coY9hclRerLMPXnurb7mQg,Rolls Rice,4046 Main St,"{'latitude': 40.758369, 'longitude': -73.8297651}",43,5.0,11354
3fQ9IExhN9KMqGHVm_9AEQ,Wing Cheong Restaurant,1389 Fulton St,"{'latitude': 40.680375, 'longitude': -73.945514}",55,4.0,11216
xH7mEjh4Rn6KdHjXYNoOjw,Yaso Tangbao,148 Lawrence St,"{'latitude': 40.6918206366101, 'longitude': -73.9863992364001}",761,3.5,11201
zYoL-o9YJpGTwJ-Gmj8AFA,Jue Lan Club,49 W 20th St,"{'latitude': 40.7409694, 'longitude': -73.9934031}",481,3.5,10011
Qgv2vyUV-DwK8YwrhU-jtw,Lan Sheng Restaurant,128 W 36th St,"{'latitude': 40.7517141867087, 'longitude': -73.9883603449123}",165,4.0,10018
kBZggrnSP1kcUMnsnfkTaQ,Nan Xiang Xiao Long Bao,39-16 Prince St,"{'latitude': 40.75924, 'longitude': -73.8326}",3618,4.0,11354
DmTz35KvxO20mH-pJxLNpg,Xi'an Famous Foods,96 8th Ave,"{'latitude': 40.740203, 'longitude': -74.001963}",5,5.0,10011
DjLxykRuP8OFtGtPPZpfdQ,Caridad China,108 Graham Ave,"{'latitude': 40.704952, 'longitude': -73.942577}",105,4.0,11206
tfMPbnQqJ1P1RIab-o6gtg,Kum Kau,465 Myrtle Ave,"{'latitude': 40.693573, 'longitude': -73.966702}",259,3.0,11205
bDsXyYwzk4I9_7l51D_gaA,Cafe Evergreen,1367 1st Ave,"{'latitude': 40.76891, 'longitude': -73.9556}",178,3.5,10021
1dFOF1HPaThSCsdiqR7DrA,Land of Plenty,204E 58th St,"{'latitude': 40.76063, 'longitude': -73.96664}",323,3.5,10022
v5884XYNUh4yXbhAhvL9hg,Nightmarket,130 1st Ave,"{'latitude': 40.72737, 'longitude': -73.98525}",68,4.5,10009
KSleHGTG1yL1E7OEFFPoNQ,LaoMa Spicy,58 E 8th St,"{'latitude': 40.73089, 'longitude': -73.99343}",165,4.0,10003
v2dtG37r1ThqtfEfiFsAUg,Shanghai Mong,30 W 32nd St,"{'latitude': 40.7476119995117, 'longitude': -73.9871597290039}",541,3.0,10001
