Business_ID,Name,Address,Coordinates,Num_of_Reviews,Rating,Zip_Code
8B4iOakIU4kFJAc3VNU_PA,King of Falafel & Shawarma - Truck,31st Ditmars,"{'latitude': 40.7761329695607, 'longitude': -73.9107058569789}",113,4.5,11105
njKwUg6oYDEEtLuunTmgbg,Heights Falafel,78 Henry St,"{'latitude': 40.698551, 'longitude': -73.992706}",240,4.0,11201
lzUkaMCuxYWR1cL_q3ElsQ,Dar 525,168 Driggs Ave,"{'latitude': 40.72308, 'longitude': -73.9452699}",129,4.5,11222
jpb9h2lv8eJBmX3Z_CBpSg,Samia's Mediterranean Food,7922 3rd Ave,"{'latitude': 40.6280598630808, 'longitude': -74.0293489028262}",35,4.0,11209
yWhXiBrycr5h4oVSMB_8zQ,Sultan Restaurant & Cafe Lounge,144 Atlantic Ave,"{'latitude': 40.69027, 'longitude': -73.99503}",91,4.0,11201
eT2rROrWDAr0auGYqQrp9A,Layali Beirut Cafe Restaurant,25-60 Steinway St,"{'latitude': 40.76658, 'longitude': -73.9131}",109,3.5,11102
KjqBMZ0bE9VV2VP3DrDZvg,First Oasis,9218 4th Ave,"{'latitude': 40.61803, 'longitude': -74.03065}",172,4.0,11209
lnTPfdaqDqWjywWewsE2Lw,Miriam,79 5th Ave,"{'latitude': 40.6801719843659, 'longitude': -73.9777555239717}",1018,4.0,11217
yYb0dW3Ckc-lBzZTs5ssoQ,Brooklyn Shawarma,1001 Fulton St,"{'latitude': 40.6827277407024, 'longitude': -73.9627983793616}",47,4.5,11238
8KotY_L_CXJTD63YrRAdeA,Gabriella's Place Lebanese Cuisine,177 Franklin Ave,"{'latitude': 40.8141352096874, 'longitude': -74.1635080235389}",95,4.5,07110
Me4TxTbPPQZQopW1wOGx5g,Jack's Wife Freda,224 Lafayette St,"{'latitude': 40.72213, 'longitude': -73.99756}",1913,4.0,10012
vx2JV9juVzSBRGWHOZCTAQ,ABA Turkish Restaurant,325 W 57th St,"{'latitude': 40.7672794037324, 'longitude': -73.9838727571167}",520,4.0,10019
HYW2O2qycmFiGUNt_TlyPA,Shawarmania,22-49 31st St,"{'latitude': 40.774947, 'longitude': -73.911846}",236,4.0,11105
